SOURCE,TARGET
91818672,92054598
6471147,95568039
92494985,92494990
92496771,95066078
6471147,92487225
96345986,96345994
6471147,92484536
92500395,92500399
92552616,92552799
91826365,91826370
91816928,92057018
23338692,95641939
63808117,96341922
91820836,92054923
92055886,95613428
113283484,314579037
96352114,93566463
92066215,92066218
116931583,119793177
35882707,96384627
95548628,110447889
91822714,91822723
92064639,92064646
92055886,95541971
6471147,95556501
94824110,64156391
9643427,96384483
92056220,65818281
91826802,95613428
96101960,136167173
92719621,92719625
18942922,92696457
92057029,96384483
92061366,92066300
96349400,95066081
91868242,91869917
92498759,92498766
95594231,95594234
92499162,92499353
92499353,92499357
96344666,96344670
92552799,92553011
95543478,95543676
95549828,95549841
63808117,115384504
117356808,93225404
92672681,92672676
113259927,121873874
64156391,135657919
92719617,92719621
92494990,92494996
92715632,93541586
92107945,96365231
92071911,95665672
95576647,93720348
96344637,96345709
92482616,92761784
266449453,116931583
95325773,93541169
112633716,117356808
91878753,95576647
119460155,97100894
93533109,17550801
91823339,91823386
91845153,92484536
14437302,92484536
95066082,93515574
91869917,91869924
92640441,92646003
95595806,95596053
92723429,96348821
96349393,93575548
5223045,97180215
7571741,92484536
92605420,92605395
92094000,92094008
11877885,92484536
91873469,91873474
94824045,344346756
92791478,96365231
92481196,92481189
91854522,92484536
92057018,95541028
92066300,92066305
96344959,96344961
92606152,92606197
92726978,92727138
291348343,164988355
350183154,93517465
92061362,92061366
95579345,95579613
92054901,92064981
92499694,92499698
6471147,125482570
92565843,92566590
350219053,45694893
95278015,93517465
92717601,92717605
92083883,92083885
92484834,92484536
92646003,96378076
6471147,97500266
95277980,94660763
92083645,92083883
91826802,91826851
6471147,94394497
96346185,96346189
95583212,98071206
92605395,96365231
91860208,92490744
92834793,92835249
94464833,95550217
288545373,289029079
233156335,226728629
288091359,288275072
288205418,288734134
288400063,288546596
254232010,288370082
66254625,288288281
288153726,288878605
288433944,240402089
288698561,288698565
77083548,288098528
3181,288392476
200406531,288275827
288428145,201418397
254232010,265806097
288664049,259487115
288070420,113708893
288146981,288148012
26118083,199591901
288697699,288823674
288096704,288152076
13339570,13339573
288679515,275108926
288544578,288614213
66614135,288538603
288367850,288419739
288300976,248788763
160658141,34952044
288432319,246125431
288091540,288275827
228644946,288149041
113708893,288287093
288873472,288873474
74408174,160658141
288419739,126506036
188473969,128648564
221938445,288695240
288096123,288275827
254232010,288463273
288431002,20213293
288614213,288616739
288506507,288506617
248068763,288823674
288275827,288382252
288078290,288275827
288082444,288275827
288552855,288679891
288695240,288697770
2908773,288544534
288078771,288272001
288179878,288275827
288148012,130952629
222524285,288544923
73715352,288419739
288323997,114898993
288664049,288717023
288080623,288275827
25569314,288676970
160658141,288544541
288098528,236703878
288505125,288506507
288354577,265806097
288720727,288826683
288294667,288676970
288423035,95816063
133422634,288823674
288093890,288275827
203555263,121300851
288274509,288405886
288149041,288149045
288311547,288419739
254232010,288388798
288087658,288275827
288407423,288483876
40116878,233156335
32195656,158616585
197481229,288857455
158616585,78536994
288860056,288860059
78536994,288450934
288857455,289000655
288584249,206421256
288068364,288297118
288091194,288275827
288890315,288890321
288538553,288538563
288538563,288538578
80482616,288700552
288432319,237403093
288106755,288327229
223576096,226728629
26118083,288406988
288080601,288275827
288438224,289035011
51429357,288700090
288336489,288451972
288070011,288560748
288333745,288676970
152410959,223576096
288099129,288275827
288182763,288493268
288079929,288275827
288275827,282181434
26118083,288419486
288149041,288357650
288098243,288275827
288097741,288294200
30856874,81512407
254232010,258088229
23377758,110676565
288082459,288273833
236703878,288098541
288108982,197045080
288094317,288294684
288826146,288826501
288084235,288275827
288294667,288390767
288311506,288571275
288285236,217858011
288890315,22710951
288274896,288419739
288432316,288432319
288193029,288275827
288182763,288788711
288860059,190222449
288338284,199591901
254858401,288311568
288084222,288275827
288288058,288413101
288698638,288823674
288860059,218527851
288377300,288398058
212449525,33641898
288288281,288412642
288398058,288545764
30856874,276786544
288713473,224169658
153506329,14072078
288402588,203555263
288585860,288717023
288857455,197481299
2908773,118078102
288125348,288281366
288156617,289035002
49182924,83333058
288272001,288422361
59269421,288275827
92911534,23775517
26118083,288419461
288495869,288538131
288312009,288431002
288294648,288419739
288063176,289018346
288274509,206823729
288116045,288333745
288088191,288275827
288545370,288545373
288873474,288873478
288298672,288419461
13339573,13339574
92911534,288419739
288432312,288432316
288495869,288495923
288584249,279407625
26344431,288275827
254232010,288747909
288091359,96350855
288273833,288419486
288092502,258354530
26118083,288423035
30480795,288419739
288074491,288315659
288339402,2908773
288074746,288275429
288538541,66614135
254232010,161958397
288164166,288275827
288333293,288449892
92911534,226728629
288700552,288824963
139065979,288313348
288275429,288484605
288596232,288754355
14324616,288275827
128648564,267537051
230679441,288420420
288077051,288275827
288421596,288547068
288546596,288734134
288398058,288532805
30856874,71691501
288730455,289018346
288333745,288451323
2908773,255996862
288156180,289018346
288506507,288544698
165286301,160658141
288110362,216427786
288826501,268872508
288498044,288498349
270025643,288275827
288444562,288578180
288148015,288347142
20213293,288432312
288153733,288878605
288580664,288720727
288890302,288890315
227494727,288274509
288678214,288819557
288103751,288611766
288093862,288275827
2908773,288552094
9846224,288596232
288493268,288493279
288354137,265806097
288878131,288878605
288693790,288823674
288297136,130952715
288461727,288574034
26118083,288421912
288449892,32195656
288878089,288878605
288275429,288422361
288294684,288419739
288096745,288275827
288081895,288275827
139065979,282181434
288098515,77083548
288368048,265806097
288148015,288370581
288059681,288275827
288700090,248068768
288450943,288584249
288086411,288272001
288493007,288493268
288578180,288827159
128650289,288275827
288081881,288275827
3181,200866909
288097741,288431051
2908773,288676970
288121031,288346141
288847812,288878605
288114859,288585860
288784921,288788711
288546596,180492909
165286301,288419739
288823674,248068768
160658141,288691763
288087658,280345518
26118083,288404611
288092181,288275827
288297118,199591901
66819220,288700090
20723174,288678214
288092995,288275827
17113044,160658141
3181,288419739
288358767,288454583
288878075,288878605
288187131,288290436
288346141,288587611
288053771,288275827
288070011,235244550
23350260,160658141
288081869,288294667
114881365,288288058
288187131,288915945
254858405,254858401
33641898,199591901
224538782,288315659
288081997,288275827
288153736,288878605
288432312,233364958
288455694,288555330
30443779,55921364
69411464,56461145
54888223,54896405
56568463,54938389
69987546,69987540
67612384,64211762
54856333,70023047
69366429,64346631
64346631,45585599
100887352,55121184
55695669,69383263
67685873,62241572
69702191,70313095
67602983,54896405
53786134,53786245
100857963,70514861
70338412,9009666
70423756,9012982
1802943,56287995
54773582,69343378
69771204,57736327
67648637,55121207
69790795,69985107
69378396,67626541
55919453,67663256
54804627,69390906
54965309,70455823
19169973,67630838
1802943,67612161
54813121,57017238
56143198,70514861
70440397,70440407
67603028,54896405
69781174,69781293
79803570,70514861
55788062,18488663
21286821,19169973
21286880,30484371
68988638,56280192
62723195,67597811
53776304,69010873
56031711,54879906
34890565,55121160
67648254,56838080
69696447,30484371
62114389,70380715
3079730,47227022
70401618,54897426
57092572,54938389
69298405,69298664
70331761,70365718
67628277,67627706
70058545,67609813
56938761,67668321
70374247,100859203
34890565,70371756
54849851,54850108
55733869,56113871
53863417,69794298
69327169,67582822
54806584,54806581
69019399,54885865
69325219,70371756
67594176,54879906
70390677,70398367
67567157,67567151
67603021,54896405
67631240,64211564
69350933,69350938
70412437,67628474
55214893,100787384
69781299,69781307
54856886,70514861
70383153,70383808
54696510,54696516
70398367,70399294
67548722,54896405
69353251,70396840
1802943,67628078
54813121,67627729
69298664,69592174
69392045,62114389
54742496,69266648
54757426,69325219
56112695,70449784
1802943,67648024
70382513,70382511
67628673,67628399
70352807,67562988
56390333,70374759
54796026,67628417
30078393,67628399
67621963,54924299
62264970,30484371
67603027,54896405
67611446,56174432
19169973,70433726
54709159,69284100
56524758,54896405
69343378,70396756
54805732,54808669
69377357,67612384
56002739,67622517
54839841,67628415
53776304,69776359
45155779,54733433
67612384,67648258
54796748,55733869
100825006,69987546
67638895,54930421
54728761,54749647
55692335,70411220
3714059,67555648
67687201,54938389
70369288,70369286
30484371,67572666
16515793,67628064
54808669,40757337
30484371,70326881
9070211,100791799
79804439,70514861
54887344,54888229
69639515,69985107
69779493,69779509
55733653,56002739
69983659,67648637
74177937,100823453
54789441,69390906
100883587,70514861
67636824,30078393
70333392,70514861
70439805,70440397
67600923,67600922
67603016,54896405
54840108,70014376
16820321,69390906
54807177,67627719
3714059,56301128
70401619,54897426
67627713,67627706
69766440,69766445
69353017,69974472
70428323,9009666
70438228,70438234
53776304,53777023
54784770,69346003
19169973,29536023
56021112,67611443
1802943,69983664
54840310,54840108
69726688,56891862
54698095,69256740
54734468,69285696
54885883,67654371
57024278,70514861
21286837,30484371
69658878,67631240
89223678,70514861
54758637,69324832
2364754,54885869
69353258,70331761
54702610,67629086
67654299,56965013
69996548,69996553
70440113,70440121
67603154,54896405
1802943,64208517
70325937,70514861
69794298,70133644
54774035,70324100
67594169,54879906
70358714,67567157
54832587,54832425
100894844,70018965
54770028,54770041
67594180,54879906
19169973,69599641
1802943,67611417
69325219,56745931
54734451,69287954
34890565,72718939
55246313,54896405
70454989,70454997
53786245,70296899
55712002,55964343
